model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,ablation_mode,accuracy,baseline_accuracy,delta_accuracy,n_items,n_correct,concept_overlap_tier,n_baseline_correct
gpt2_small,text,0.124,12,squirrel,spider,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.6,1.0,0.4,15,9,text_only,14
gpt2_small,text,0.124,12,squirrel,candle,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.4,1.0,0.6,10,4,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,mean_diff,L6,6,0.5,single_mid,15.0,all_tokens,0.4,1.0,0.6,15,6,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,14
gpt2_small,text,0.124,12,squirrel,baker,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,12,2,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.2,1.0,0.8,10,2,text_only,14
gpt2_small,text,0.124,12,squirrel,snowman,False,mean_diff,L6,6,0.5,single_mid,20.0,all_tokens,0.2,1.0,0.8,5,1,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.7333333333333333,1.0,0.2666666666666667,15,11,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.6,1.0,0.4,10,6,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,mean_diff,L9,9,0.75,single_late,3.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,7,4,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,pirate,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,7,3,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,mean_diff,L9,9,0.75,single_late,6.0,all_tokens,0.5,1.0,0.5,10,5,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,baker,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,12,2,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,7,1,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,mean_diff,L9,9,0.75,single_late,10.0,all_tokens,0.5333333333333333,1.0,0.4666666666666667,15,8,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,bee,False,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.47058823529411764,1.0,0.5294117647058824,17,8,text_only,14
gpt2_small,text,0.124,12,squirrel,horse,False,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.9375,1.0,0.0625,16,15,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,mean_diff,L9,9,0.75,single_late,15.0,all_tokens,0.45454545454545453,1.0,0.5454545454545454,11,5,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L9,9,0.75,single_late,20.0,all_tokens,0.7857142857142857,1.0,0.2142857142857143,14,11,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,mean_diff,L9,9,0.75,single_late,20.0,all_tokens,0.45454545454545453,1.0,0.5454545454545454,11,5,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,mean_diff,L9,9,0.75,single_late,20.0,all_tokens,0.5333333333333333,1.0,0.4666666666666667,15,8,text_only,14
gpt2_small,text,0.124,12,squirrel,painter,False,mean_diff,L9,9,0.75,single_late,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L10,10,0.83,single_deep,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,knight,False,mean_diff,L10,10,0.83,single_deep,3.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,mean_diff,L10,10,0.83,single_deep,3.0,all_tokens,0.7333333333333333,1.0,0.2666666666666667,15,11,text_only,14
gpt2_small,text,0.124,12,squirrel,bird,False,mean_diff,L10,10,0.83,single_deep,3.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L10,10,0.83,single_deep,6.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,mean_diff,L10,10,0.83,single_deep,6.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,mean_diff,L10,10,0.83,single_deep,6.0,all_tokens,0.2,1.0,0.8,5,1,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,mean_diff,L10,10,0.83,single_deep,6.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L10,10,0.83,single_deep,10.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,tailor,False,mean_diff,L10,10,0.83,single_deep,10.0,all_tokens,0.0,1.0,1.0,6,0,text_only,14
gpt2_small,text,0.124,12,squirrel,toothbrush,False,mean_diff,L10,10,0.83,single_deep,10.0,all_tokens,0.5,1.0,0.5,10,5,text_only,14
gpt2_small,text,0.124,12,squirrel,bird,False,mean_diff,L10,10,0.83,single_deep,10.0,all_tokens,1.0,1.0,0.0,12,12,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L10,10,0.83,single_deep,15.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,bee,False,mean_diff,L10,10,0.83,single_deep,15.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,14
gpt2_small,text,0.124,12,squirrel,pirate,False,mean_diff,L10,10,0.83,single_deep,15.0,all_tokens,0.18181818181818182,1.0,0.8181818181818181,11,2,text_only,14
gpt2_small,text,0.124,12,squirrel,bird,False,mean_diff,L10,10,0.83,single_deep,15.0,all_tokens,1.0,1.0,0.0,12,12,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,L10,10,0.83,single_deep,20.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,painter,False,mean_diff,L10,10,0.83,single_deep,20.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,14
gpt2_small,text,0.124,12,squirrel,violin,False,mean_diff,L10,10,0.83,single_deep,20.0,all_tokens,0.26666666666666666,1.0,0.7333333333333334,15,4,text_only,14
gpt2_small,text,0.124,12,squirrel,knight,False,mean_diff,L10,10,0.83,single_deep,20.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.0,1.0,1.0,7,0,text_only,14
gpt2_small,text,0.124,12,squirrel,toothbrush,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.3,1.0,0.7,10,3,text_only,14
gpt2_small,text,0.124,12,squirrel,pirate,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,14
gpt2_small,text,0.124,12,squirrel,pirate,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.09090909090909091,1.0,0.9090909090909091,11,1,text_only,14
gpt2_small,text,0.124,12,squirrel,toothbrush,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.3,1.0,0.7,10,3,text_only,14
gpt2_small,text,0.124,12,squirrel,baker,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.08333333333333333,1.0,0.9166666666666666,12,1,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,14
gpt2_small,text,0.124,12,squirrel,bird,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.5833333333333334,1.0,0.41666666666666663,12,7,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.1,1.0,0.9,10,1,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.26666666666666666,1.0,0.7333333333333334,15,4,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,7,0,text_only,14
gpt2_small,text,0.124,12,squirrel,carpenter,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.5,1.0,0.5,8,4,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,5,0,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,14
gpt2_small,text,0.124,12,squirrel,snowman,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.2,1.0,0.8,5,1,text_only,14
gpt2_small,text,0.124,12,squirrel,violin,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.06666666666666667,1.0,0.9333333333333333,15,1,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.0,1.0,1.0,7,0,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L6,6,0.5,single_mid,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,snowman,False,svm,L6,6,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,5,5,text_only,14
gpt2_small,text,0.124,12,squirrel,candle,False,svm,L6,6,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,10,10,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,svm,L6,6,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L6,6,0.5,single_mid,6.0,all_tokens,0.7857142857142857,1.0,0.2142857142857143,14,11,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,svm,L6,6,0.5,single_mid,6.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,L6,6,0.5,single_mid,6.0,all_tokens,0.9333333333333333,1.0,0.06666666666666665,15,14,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,svm,L6,6,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L6,6,0.5,single_mid,10.0,all_tokens,0.6428571428571429,1.0,0.3571428571428571,14,9,text_only,14
gpt2_small,text,0.124,12,squirrel,candle,False,svm,L6,6,0.5,single_mid,10.0,all_tokens,0.9,1.0,0.09999999999999998,10,9,text_only,14
gpt2_small,text,0.124,12,squirrel,bee,False,svm,L6,6,0.5,single_mid,10.0,all_tokens,0.9411764705882353,1.0,0.05882352941176472,17,16,text_only,14
gpt2_small,text,0.124,12,squirrel,tailor,False,svm,L6,6,0.5,single_mid,10.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,6,5,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L6,6,0.5,single_mid,15.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,14,6,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,L6,6,0.5,single_mid,15.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,bee,False,svm,L6,6,0.5,single_mid,15.0,all_tokens,0.8235294117647058,1.0,0.17647058823529416,17,14,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,svm,L6,6,0.5,single_mid,15.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L6,6,0.5,single_mid,20.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,14,4,text_only,14
gpt2_small,text,0.124,12,squirrel,horse,False,svm,L6,6,0.5,single_mid,20.0,all_tokens,0.9375,1.0,0.0625,16,15,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,svm,L6,6,0.5,single_mid,20.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,svm,L6,6,0.5,single_mid,20.0,all_tokens,0.7333333333333333,1.0,0.2666666666666667,15,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L9,9,0.75,single_late,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,L9,9,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,svm,L9,9,0.75,single_late,3.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,svm,L9,9,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,10,10,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L9,9,0.75,single_late,6.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,L9,9,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,knight,False,svm,L9,9,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,14
gpt2_small,text,0.124,12,squirrel,candle,False,svm,L9,9,0.75,single_late,6.0,all_tokens,0.8,1.0,0.19999999999999996,10,8,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L9,9,0.75,single_late,10.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,svm,L9,9,0.75,single_late,10.0,all_tokens,0.9333333333333333,1.0,0.06666666666666665,15,14,text_only,14
gpt2_small,text,0.124,12,squirrel,musician,False,svm,L9,9,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,8,8,text_only,14
gpt2_small,text,0.124,12,squirrel,toothbrush,False,svm,L9,9,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,10,10,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L9,9,0.75,single_late,15.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,snowman,False,svm,L9,9,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,5,5,text_only,14
gpt2_small,text,0.124,12,squirrel,writer,False,svm,L9,9,0.75,single_late,15.0,all_tokens,0.8,1.0,0.19999999999999996,10,8,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,svm,L9,9,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,7,7,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L9,9,0.75,single_late,20.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,svm,L9,9,0.75,single_late,20.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,L9,9,0.75,single_late,20.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,L9,9,0.75,single_late,20.0,all_tokens,0.8666666666666667,1.0,0.1333333333333333,15,13,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L10,10,0.83,single_deep,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,L10,10,0.83,single_deep,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,carpenter,False,svm,L10,10,0.83,single_deep,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,14
gpt2_small,text,0.124,12,squirrel,toothbrush,False,svm,L10,10,0.83,single_deep,3.0,all_tokens,1.0,1.0,0.0,10,10,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L10,10,0.83,single_deep,6.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,svm,L10,10,0.83,single_deep,6.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,svm,L10,10,0.83,single_deep,6.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,L10,10,0.83,single_deep,6.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L10,10,0.83,single_deep,10.0,all_tokens,0.7857142857142857,1.0,0.2142857142857143,14,11,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,svm,L10,10,0.83,single_deep,10.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,L10,10,0.83,single_deep,10.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,svm,L10,10,0.83,single_deep,10.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L10,10,0.83,single_deep,15.0,all_tokens,0.7142857142857143,1.0,0.2857142857142857,14,10,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,0.9333333333333333,1.0,0.06666666666666665,15,14,text_only,14
gpt2_small,text,0.124,12,squirrel,chef,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,0.8,1.0,0.19999999999999996,5,4,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,svm,L10,10,0.83,single_deep,15.0,all_tokens,1.0,1.0,0.0,11,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,L10,10,0.83,single_deep,20.0,all_tokens,0.5,1.0,0.5,14,7,text_only,14
gpt2_small,text,0.124,12,squirrel,knight,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,1.0,1.0,0.0,9,9,text_only,14
gpt2_small,text,0.124,12,squirrel,gardener,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,1.0,1.0,0.0,5,5,text_only,14
gpt2_small,text,0.124,12,squirrel,bird,False,svm,L10,10,0.83,single_deep,20.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,14
gpt2_small,text,0.124,12,squirrel,lock,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.21428571428571427,1.0,0.7857142857142857,14,3,text_only,14
gpt2_small,text,0.124,12,squirrel,king,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,14
gpt2_small,text,0.124,12,squirrel,penguin,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,7,4,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.0,1.0,1.0,14,0,text_only,14
gpt2_small,text,0.124,12,squirrel,doctor,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.2,1.0,0.8,15,3,text_only,14
gpt2_small,text,0.124,12,squirrel,candle,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.5,1.0,0.5,10,5,text_only,14
gpt2_small,text,0.124,12,squirrel,painter,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,14,0,text_only,14
gpt2_small,text,0.124,12,squirrel,baker,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,12,4,text_only,14
gpt2_small,text,0.124,12,squirrel,barber,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.14285714285714285,1.0,0.8571428571428572,7,1,text_only,14
gpt2_small,text,0.124,12,squirrel,painter,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,14
gpt2_small,text,0.124,12,squirrel,squirrel,True,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.0,1.0,1.0,14,0,text_only,14
gpt2_small,text,0.124,12,squirrel,spider,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.06666666666666667,1.0,0.9333333333333333,15,1,text_only,14
gpt2_small,text,0.124,12,squirrel,camel,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.06666666666666667,1.0,0.9333333333333333,15,1,text_only,14
gpt2_small,text,0.124,12,squirrel,baker,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,12,4,text_only,14
gpt2_small,text,0.124,12,lock,lock,True,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.2727272727272727,1.0,0.7272727272727273,11,3,text_only,11
gpt2_small,text,0.124,12,lock,barber,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,11
gpt2_small,text,0.124,12,lock,violin,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.8,1.0,0.19999999999999996,15,12,text_only,11
gpt2_small,text,0.124,12,lock,fire,False,mean_diff,L6,6,0.5,single_mid,3.0,all_tokens,0.5833333333333334,1.0,0.41666666666666663,12,7,text_only,11
gpt2_small,text,0.124,12,lock,lock,True,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.0,1.0,1.0,11,0,text_only,11
gpt2_small,text,0.124,12,lock,baker,False,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.5,1.0,0.5,12,6,text_only,11
gpt2_small,text,0.124,12,lock,carpenter,False,mean_diff,L6,6,0.5,single_mid,6.0,all_tokens,0.375,1.0,0.625,8,3,text_only,11
